stu_ids,sch_id,sstratid,bys2a,bys4a,bys4occ,bys5a,bys7a,bys7occ,bys8a,bys8b,bys8c,bys8d,bys8e,bys8f,bys8g,bys8h,bys8i,bys12,bys14,bys15,bys16,bys17,bys18,bys19,bys20,bys21,bys22,bys23,bys24,bys25a,bys25b,bys25c,bys25d,bys26a,bys26b,bys26c,bys26d,bys26e,bys26f,bys26g,bys26h,bys26i,bys27a,bys27b,bys27c,bys27d,bys28a1,bys28a2,bys28a3,bys28b1,bys28b2,bys28b3,bys28c1,bys28c2,bys28c3,bys28d1,bys28d2,bys28d3,bys28e1,bys28e2,bys28e3,bys28f1,bys28f2,bys28f3,bys29,bys30a,bys30b,bys30c,bys30d,bys30e,bys30f,bys30g,bys30h,bys31a,bys31b,bys31c,bys31d,bys32,bys33,bys34a,bys34b,bys35a,bys35b,bys35c,bys35d,bys35e,bys35f,bys35g,bys35h,bys35i,bys35j,bys35k,bys35l,bys35m,bys35n,bys35o,bys35p,bys36a,bys36b,bys36c,bys37a,bys37b,bys37c,bys37d,bys38a,bys38b,bys38c,bys38d,bys39a,bys39b,bys39c,bys40a,bys40b,bys40c,bys40d,bys40e,bys40f,bys40g,bys40h,bys41,bys42a,bys42b,bys43,bys44a,bys44b,bys44c,bys44d,bys44e,bys44f,bys44g,bys44h,bys44i,bys44j,bys44k,bys44l,bys44m,bys45,bys46,bys47,bys48a,bys48b,bys49,bys50a,bys50b,bys50c,bys50d,bys50e,bys50f,bys51aa,bys51ab,bys51ac,bys51ba,bys51bb,bys51bc,bys51ca,bys51cb,bys51cc,bys51da,bys51db,bys51dc,bys51ea,bys51eb,bys51ec,bys51fa,bys51fb,bys51fc,bys51ga,bys51gb,bys51gc,bys51ha,bys51hb,bys51hc,bys52,bys53,bys54,bys55a,bys55b,bys55c,bys55d,bys55e,bys55f,bys56a,bys56b,bys56c,bys56d,bys56e,bys57a,bys57b,bys57c,bys58a,bys58b,bys58c,bys58d,bys58e,bys58f,bys58g,bys58h,bys58i,bys58j,bys58k,bys59a,bys59b,bys59c,bys59d,bys59e,bys59f,bys59g,bys59h,bys59i,bys59j,bys59k,bys59l,bys59m,bys60a,bys60b,bys60c,bys60d,bys61,bys62,bys63,bys64,bys65,bys66a,bys66b,bys66c,bys66d,bys67a,bys67b,bys67c,bys67aa,bys67ab,bys67ac,bys67ad,bys67ba,bys67bb,bys67bc,bys67bd,bys67be,bys67bf,bys67bg,bys67bh,bys67ca,bys67cb,bys67cc,bys67cd,bys67ce,bys67da,bys67db,bys67dc,bys67dd,bys68a,bys68b,bys69a,bys69b,bys69c,bys70a,bys70b,bys70c,bys71a,bys71b,bys71c,bys72a,bys72b,bys72c,bys73,bys74,bys74a,bys74b,bys74c,bys74d,bys74e,bys74f,bys74g,bys74h,bys74i,bys75,bys76,bys77,bys78a,bys78b,bys78c,bys79a,bys79b,bys79c,bys79d,bys79e,bys80,bys81a,bys81b,bys81c,bys81d,bys82a,bys82b,bys82c,bys82d,bys82e,bys82f,bys82g,bys82h,bys82i,bys82j,bys82k,bys82l,bys82m,bys82n,bys82o,bys82p,bys82q,bys82r,bys82s,bys82t,bys82u,bys83a,bys83b,bys83c,bys83d,bys83e,bys83f,bys83g,bys83h,bys83i,bys83j,byqwt,byteqflg,bypaqflg,bytxpafg,bytepafg,bytxflg,byadmflg,byiepflg,g8type,g8ctrl,byscenrl,g8enrol,g8urban,g8regon,g8minor,g8lunch,nomsect,sex,race,hisp,api,hearimp,handpast,byhandpr,byhandtr,birthmo,birthyr,bylocus1,bylocu1t,bylocus2,bylocu2t,bycncpt1,bycncp1t,bycncpt2,bycncp2t,byses,bysesq,bypared,byfamsiz,byfcomp,byparmar,byfaminc,byhmlang,bypsepln,byhomewk,bylep,bylm,bygrads,bygradsq,bytxrnr,bytxrnw,bytxrnna,bytxrfs,bytxrstd,bytxrirr,bytxrirs,bytxrq,bytxmnr,bytxmnw,bytxmnna,bytxmfs,bytxmstd,bytxmirr,bytxmirs,bytxmq,bytxsnr,bytxsnw,bytxsnna,bytxsfs,bytxsstd,bytxsirr,bytxsirs,bytxsq,bytxhnr,bytxhnw,bytxhnna,bytxhfs,bytxhstd,bytxhirr,bytxhirs,bytxhq,bytxcomp,bytxqurt,bytxrpro,bytxmpro,f1s7a,f1s7b,f1s7c,f1s7d,f1s7e,f1s7f,f1s7g,f1s7h,f1s7i,f1s7j,f1s7k,f1s7l,f1s7m,f1s7n,f1s7o,f1s8a,f1s8b,f1s8c,f1s8d,f1s8e,f1s8f,f1s8g,f1s8h,f1s8i,f1s8j,f1s9a,f1s9b,f1s9c,f1s9d,f1s10a,f1s10b,f1s10c,f1s10d,f1s10e,f1s10f,f1s10g,f1s11a,f1s11b,f1s11c,f1s11d,f1s12a,f1s12b,f1s12c,f1s12d,f1s12e,f1s12f,f1s12g,f1s12h,f1s12i,f1s12j,f1s12k,f1s12l,f1s12m,f1s12n,f1s12o,f1s12p,f1s12q,f1s12r,f1s13,f1s14,f1s15a,f1s15b,f1s15c,f1s15d,f1s15e,f1s16a,f1s16b,f1s16c,f1s16d,f1s16e,f1s16f,f1s16g,f1s17,f1s18a,f1s18b,f1s19a1,f1s19b1,f1s19c1,f1s19a2,f1s19b2,f1s19c2,f1s19a3,f1s19b3,f1s19c3,f1s20,f1s21a,f1s21b,f1s21c,f1s21d,f1s22a,f1s22b,f1s22c,f1s22d,f1s22e,f1s22f,f1s22g,f1s22h,f1s22i,f1s22j,f1s23a,f1s23b,f1s23c,f1s23d,f1s23e,f1s23f,f1s23g,f1s23h,f1s24a,f1s24b,f1s24c,f1s24d,f1s24e,f1s24f,f1s24g,f1s24h,f1s24i,f1s24j,f1s24k,f1s24l,f1s24m,f1s24n,f1s24o,f1s25a,f1s25b,f1s25c,f1s25d,f1s25e,f1s25f,f1s25g,f1s25h,f1s26a,f1s26b,f1s26c,f1s26d,f1s27a,f1s27b,f1s27c,f1s27d,f1s28a,f1s28b,f1s28c,f1s28d,f1s29,f1s29a,f1s29b,f1s29c,f1s29d,f1s29e,f1s29f,f1s29g,f1s29h,f1s29i,f1s29j,f1s29k,f1s29l,f1s29m,f1s29n,f1s30a,f1s30b,f1s30c,f1s30d,f1s30e,f1s31,f1s31a,f1s31b,f1s31c,f1s31d,f1s31e,f1s32a,f1s32b,f1s32c,f1s32d,f1s32e,f1s32f,f1s32g,f1s32h,f1s32i,f1s33,f1s33a,f1s33b,f1s33c,f1s33d,f1s33e,f1s34a,f1s34b,f1s34c,f1s34d,f1s34e,f1s34f,f1s34g,f1s34h,f1s35a,f1s35b,f1s35c,f1s36a1,f1s36a2,f1s36b1,f1s36b2,f1s36c1,f1s36c2,f1s36d1,f1s36d2,f1s36e1,f1s36e2,f1s36f1,f1s36f2,f1s37,f1s38,f1s39a,f1s39b,f1s39c,f1s39d,f1s40a,f1s40b,f1s40c,f1s41aa,f1s41ab,f1s41ac,f1s41ad,f1s41ae,f1s41af,f1s41ag,f1s41ah,f1s41ai,f1s41ba,f1s41bb,f1s41bc,f1s41bd,f1s41be,f1s41bf,f1s41bg,f1s41bh,f1s41bi,f1s42,f1s43,f1s44a,f1s44b,f1s44c,f1s44d,f1s44e,f1s44f,f1s44g,f1s44h,f1s44i,f1s44j,f1s44k,f1s44l,f1s44m,f1s44n,f1s44o,f1s45a,f1s45b,f1s46a,f1s46b,f1s46c,f1s46d,f1s46e,f1s46f,f1s46g,f1s46h,f1s46i,f1s46j,f1s46k,f1s46l,f1s46m,f1s47a,f1s47b,f1s47c,f1s47d,f1s47e,f1s47f,f1s47g,f1s48a,f1s48b,f1s49,f1s50a,f1s50b,f1s50c,f1s50d,f1s50e,f1s50f,f1s51,f1s52a,f1s52b,f1s52c,f1s52d,f1s52e,f1s52f,f1s52g,f1s52h,f1s52i,f1s52j,f1s52k,f1s52l,f1s53a,f1s53b,f1s54,f1s55,f1s55a,f1s55ba,f1s55bb,f1s55bc,f1s55bd,f1s56,f1s57a,f1s57b,f1s57c,f1s57d,f1s58,f1s59a,f1s59b,f1s59c,f1s59d,f1s59e,f1s60a,f1s60b,f1s60c,f1s60d,f1s60e,f1s61a,f1s61b,f1s61c,f1s61d,f1s62a,f1s62b,f1s62c,f1s62d,f1s62e,f1s62f,f1s62g,f1s62h,f1s62i,f1s62j,f1s62k,f1s62l,f1s62m,f1s62n,f1s63a,f1s63b,f1s63c,f1s63d,f1s63e,f1s63f,f1s63g,f1s63h,f1s63i,f1s63j,f1s63k,f1s63l,f1s63m,f1s63n,f1s63o,f1s63p,f1s63q,f1s63r,f1s63s,f1s63t,f1s63u,f1s64a,f1s64b,f1s64c,f1s64d,f1s64e,f1s64f,f1s64g,f1s64h,f1s64i,f1s64j,f1s64k,f1s64l,f1s65a,f1s65b,f1s65c,f1s65d,f1s65e,f1s66a,f1s66b,f1s66c,f1s66d,f1s66e,f1s66f,f1s66g,f1s67a,f1s67b,f1s67c,f1s67d,f1s67e,f1s67f,f1s67g,f1s67h,f1s68,f1s69,f1s70a,f1s70b,f1s70c,f1s70d,f1s70e,f1s70f,f1s70g,f1s70h,f1s70i,f1s70j,f1s70k,f1s70l,f1s71a,f1s71b,f1s71c,f1s71d,f1s71e,f1s71f,f1s71g,f1s71h,f1s71i,f1s71j,f1s71k,f1s72,f1s73a,f1s73b,f1s73c,f1s73d,f1s73e,f1s73f,f1s73g,f1s74,f1s75,f1s76,f1s77,f1s78a,f1s78b,f1s78c,f1s79,f1s80aa,f1s80ab,f1s80ac,f1s80ba,f1s80bb,f1s80bc,f1s81,f1s82,f1s83,f1s84,f1s85,f1s86,f1s87,f1s88,f1s89,f1s90a,f1s90b,f1s91a,f1s91b,f1s92a,f1s92b,f1s92c,f1s92d,f1s92e,f1s92f,f1s92g,f1s92h,f1s92i,f1s93a,f1s93b,f1s93c,f1s93d,f1s93e,f1s93f,f1s93g,f1s94,f1s95,f1s96,f1s97,f1s98a,f1s98b,f1s98c,f1s98d,f1s98e,f1s98f,f1s98g,f1s98h,f1s98i,f1s99a,f1s99b,f1s99c,f1s99d,f1s99e,f1s99f,f1s99g,f1s99h,f1s99i,f1s99j,f1s99k,f1s99l,f1s99m,f1s99n,f1s99o,f1s99p,f1s99q,f1s99r,f1s99s,f1s100a,f1s100b,f1s100c,f1s100d,f1s100e,f1s100f,f1s100g,f1s101,f1s102a,f1s102b,f1s102c,f1s102d,f1s102e,f1s103,f1s104a,f1s104b,f1s104c,f1s104d,f1s104e,f1s104f,f1s104g,f1s104h,f1s104i,f1s104j,f1s105a,f1s105b,f1s105c,f1s105d,f1s105e,f1s105f,f1s105g,f1s106a,f1s106b,f1s106c,f1s106d,f1s107a,f1s107b,f1s107c,f1s108a,f1s108b,f1s108c,f1s108d,f1s108e,f1s108f,f1s109,f1s110mo,f1s110da,f1s110yr,f1qwt,f1pnlwt,f1qflg,f1byqflg,f1panflg,f1txflg,f1nssflg,f1admflg,f1trnflg,f1seqflg,f1smpflg,f1stat,f1srvmth,f1dostat,f1sex,f1race,f1api,f1ses,f1sesq,f1pared,f1locus1,f1locus2,f1locu2q,f1cncpt1,f1cncpt2,f1cncp2q,f1birthm,f1birthy,f1drps89,f1drpf89,f1drps90,f1hsprog,famcomp,g8ctrl1,g8ctrl2,g10ctrl1,g10ctrl2,g10urban,g10regon,f1scenrl,g10enrol,f1txrirr,f1txrstd,f1txrq,f1txrg,f1txmirr,f1txmstd,f1txmq,f1txmg,f1txsirr,f1txsstd,f1txsq,f1txsg,f1txhirr,f1txhstd,f1txhq,f1txhg,f1txcomp,f1txqurt,f1txrpl1,f1txrpl2,f1txrpro,f1txrpp1,f1txrpp2,f1txrgp1,f1txrgp2,f1txmpl1,f1txmpl2,f1txmpl3,f1txmpl4,f1txmpro,f1txmpp1,f1txmpp2,f1txmpp3,f1txmpp4,f1txmgp1,f1txmgp2,f1txmgp3,f1txmgp4,f1schlid,f1n2,f1n4,f1n5a,f1n5b,f1n6,f1n7a,f1n7b,f1n8a,f1n8b,f1n8c,f1n9,f1n10,f1n11,f1n12,f1n13,f1n14,f1n15,f1n16a,f1n16b,f1n16c,f1n16d,f1n17a,f1n17b,f1n17c,f1n17d,f1n18,f1n19a,f1n19b,f1n19c,f1n19d,f1n19e,f1n19f,f1n19g,f1n19h,f1n19i,f1n19j,f1n20a,f1n20b,f1n21a,f1n21b,f1n21c,f1n21d,f1n21e,f1n21f,f1n21g,f1n21h,f1n21i,f1n21j,f1n21k,f1n21l,f1n21m,f1n21n,f1n21o,f1n21p,f1n22,f1n22a,f1n22b,f1n22c,f1n22d,f1n22e,f1n22f,f1n22g,f1n22h,f1n22i,f1n22j,f1n22k,byp1a1,byp1a2,byp1b,byp2,byp3a,byp3b,byp4,byp5a,byp5b,byp6,byp7,byp8,byp9,byp10,byp10a,byp10b,byp10c,byp11,byp12,byp13,byp14,byp15,byp16,byp17,byp18,byp19,byp20a,byp20b,byp20c,byp20d,byp20e,byp20f,byp20g,byp20h,byp20i,byp20j,byp21,byp22a,byp22b,byp22c2,byp22c3,byp22c4,byp22c5,byp22c6,byp22c7,byp22c8,byp22c9,byp22c10,byp22c11,byp22c12,byp22c13,byp22d,byp23,byp24,byp25a,byp25b,byp25c,byp25d,byp26a,byp26b,byp26c,byp26d,byp27,byp28,byp29,byp30,byp31,byp32,byp33a,byp33b,byp34a,byp34b,byp35,byp36a,byp36b,byp37a,byp37b,byp38a,byp38b,byp38c,byp38d,byp39,byp40,byp41,byp42a,byp42b,byp42c,byp43a,byp43b,byp43c,byp43d,byp43e,byp43f,byp43g,byp43h,byp44,byp45a,byp45b,byp45c,byp46a,byp46b,byp46c,byp46d,byp46e,byp46f,byp46g,byp46h,byp46i,byp47a,byp47b,byp47c,byp47d,byp47e,byp47f,byp47g,byp47h,byp47j,byp48a,byp48b,byp48c,byp48d,byp48e,byp48f,byp48g,byp48h,byp48j,byp49a,byp49b,byp49c,byp49d,byp50,byp51,byp52a,byp52b,byp52c,byp52d,byp52e,byp53,byp54,byp55,byp56,byp57a,byp57b,byp57c,byp57d,byp57e,byp57f,byp57g,byp57h,byp58a,byp58b,byp58c,byp58d,byp58e,byp58f,byp59a,byp59b,byp59c,byp59d,byp59e,byp60a,byp60b,byp60c,byp60d,byp60e,byp60f,byp60g,byp60h,byp61aa,byp61ab,byp61ba,byp61bb,byp61ca,byp61cb,byp61da,byp61db,byp61ea,byp61eb,byp62,byp62a1,byp62b1,byp62a2,byp62b2,byp62a3,byp62b3,byp62a4,byp62b4,byp62a5,byp62b5,byp63a,byp63b,byp63c,byp63d,byp63e,byp63f,byp63g,byp63h,byp63i,byp64a,byp64b,byp64c,byp64d,byp65a,byp65b,byp65c,byp66,byp67,byp68,byp69,byp70,byp71,byp72a,byp72b,byp72c,byp72d,byp72e,byp72f,byp72g,byp72h,byp73,byp74a,byp74b,byp74c,byp74d,byp74e,byp74f,byp74g,byp74h,byp74i,byp74j,byp74k,byp75,byp76,byp77,byp78,byp79,byp80,byp81,byp82a,byp82b,byp82c,byp82d,byp82aa,byp82ba,byp82bb,byp82bc,byp82bd,byp82be,byp82bf,byp82bg,byp82bh,byp82bi,byp82bj,byp82bk,byp82bl,byp83,byp84,byp84aa,byp84ab,byp84ac,byp84ad,byp84ae,byp84af,byp84ag,byp84b,byp84c,byp84d,byp85a,byp85b,byp85c,byp85d,byp85e,byp85f,byp85g,byp85h,byp85i,byp85j,byspanfg,parented,income,parocc,ethnic,zf1s36a1,zf1s36a2,zf1s36b1,zf1s36b2,zf1s36c1,zf1s36c2,zf1s36d1,zf1s36d2,zf1s36e1,zf1s36e2,zf1s36f1,zf1s36f2,byhome,ffuhw1,ffuhw2,zbyhome,zffuhw2,homewk,ffuhome2,ffugrad,studasp,studtalk,partalk,zstudasp,zbyp76,zstudtal,zpartalk,aspire,talk,bytests,zaspire,ztalk,par_inv
124966,1249,1,1,1,15.57,1,2,27.41,1,2,1,2,2,2,2,2,2,2,1,1,9,1,1,8,1,1,1,8,8,4,4,4,3,3,4,3,3,4,3,5,4,3,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,9,9,9,9,9,9,9,9,4,99,9,9,0,0,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,3,3,3,1,0,1,1,4,4,2,3,1,2,1,1,3,4,4,4,4,4,3,1,3,4,0,2,4,4,1,1,3,4,1,3,4,1,4,3,5,1,1,5,5,1,3,3,0,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,12,3,4,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,2,4,3,4,3,4,4,4,4,3,2,3,2,2,2,2,2,1,3,1,4,3,1,4,4,4,4,2,3,3,2,3,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,4,4,2,2,4,1,1,4,3,3,4,3,1,1,9,9,9,9,9,9,9,9,9,0,0,0,4,4,3,3,1,2,2,2,5,5,4,5,5,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,67.88,1,1,1,1,1,1,0,1,2,2,1,1,1,0,3,1,2,4,0,0,0,0,0,0,3,74,0.81,3,0.89,3,0.71,3,0.81,3,-0.563,2,3,3,1,6,7,3,5,5,0,0,3.8,4,20,1,0,19.75,65.468,19.748,19.359,4,30,10,0,26.75,59.514,29.732,26.437,4,20,5,0,18.417,64.679,19.089,17.237,4,29,1,0,28.667,67.761,29.011,28.668,4,63.545,4,3,3,2,3,3,2,1,2,3,2,3,3,3,2,3,3,1,2,2,1,2,2,1,2,2,2,2,0,0,1,0,4,1,1,1,0,0,0,1,1,1,1,2,3,4,1,1,4,4,3,4,4,4,4,4,4,4,4,2,2,4,2,8,1,8,8,8,1,1,1,2,2,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,2,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,4,2,0,0,1,0,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,6,5,3,5,2,3,2,3,3,4,2,2,1,1,1,1,3,1,1,1,1,1,1,1,2,1,3,2,3,2,3,1,2,2,8,1,1,1,1,1,9,9,9,9,9,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,0,1,0,96,96,1,1,2,3,3,7,5,6,3,3,3,1,1,1,1,1,2,5,2,2,2,2,2,2,1,2,3,2,1,3,4,2,1,4,4,2,3,1,1,3,4,3,3,2,1,2,1,2,3,1,3,3,3,2,1,1,1,3,1,2,1,2,2,7,2,2,2,2,6,6,7,4,5,1,1,2,1,2,3,3,3,1,2,1,1,1,2,2,2,1,19,9,2,99,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,3,3,2,2,3,3,2,3,3,2,3,2,3,4,5,5,1,5,2,5,6,5,4,4,6,3,1,2,1,2,2,5,2,4,5,5,5,5,5,4,4,4,4,4,5,8,1,3,3,4,3,2,2,4,1,2,2,2,2,2,1,2,2,2,3,2,1,0,3,2,3,2,2,3,2,3,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,2,2,1,3,2,0,3,2,2,0,0,0,0,0,0,0,8,5,3,5,1,2,3,5,2,0,0,0,0,1,2,2,1,2,2,2,2,2,0,0,0,0,2,0,0,1,1,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,2,4,3,3,4,4,4,3,4,2,4,5,4,4,5,5,5,5,5,5,3,2,2,8,2,2,3,0,1,1,0,1,0,0,5,4,4,5,4,3,2,3,1,90,68.5212,68.1718,1,1,1,1,0,1,0,0,0,0,0,0,2,4,0,-0.515,2,3,0.03,-0.14,2,-0.33,-0.1,2,3,74,0,0,0,2,1,2,2,1, ,2,1,6,4,19.75,48.29,2,-10.83,52.32,63.61,4,12.14,17.59,57.73,3,0.45,25.67,61.71,4,-2.03,56.35,3,1,0,1,0.99,0.35,-0.01,-0.61,1,1,1,1,4,1,1,1,0.84,0.01,0.05,0.37,0.79,24724,2,1,1,15,1,2,2,4,99,9,9, ,1,1,8,1,7, , , , , , , , ,2,9,9,9,9,9,9,9,9, , ,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,9,9,9,9,9,9,9,9,9, , ,1,2,1,2,0,99,99,99,99,99,6,5,4,4,99,9,9,1,99,99,1,99,99,1,99,2,9,9,9,9,9,9,9,9,9,9,99,2,9,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,9,9,9,9,9,9,9,9,99,99,7,8,8,4,5,1,2,15.57,2,99,9,2,27.41,2,1,2,1,5,0,2,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,4,4,4,2,2,1,1,3,3,4,4,4,4,4,4,1,1,2,2,2,2,1,1,1,2,2,1,7,1,2,9,7,1,1,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,3,6,2,2,2,1,2,2,2,1,2,2,3,0,3,12500,27.41,1,-0.687814036,-0.300325017,-0.264043218,-0.346483299,-0.143195108,-1.181480453,-0.142108384,-1.289200544, , ,-0.194959651,-0.335732873,2,-0.300325017,-0.939054765,0.217007604,-1.136164827,-0.041658706,-0.718244922,5.25,5,3,4,0.086965317,1.047291214,1.381283668,1.035967035,0.567128266,1.208625352,64.3555,0.579292219,1.50922904,1.04426063
